"PIXEL_ID","REEF_ID","lon","lat","bleach_1998","bleach_2002","bleach_2016"
627,"12-030",143.75,-12.14,1,0,2
628,"12-007",143.34,-12.15,1,0,4
629,"12-007",143.35,-12.15,1,0,4
630,"12-007",143.36,-12.15,1,0,4
631,"12-007",143.37,-12.15,1,0,4
632,"12-007",143.38,-12.15,1,0,4
633,"12-007",143.39,-12.15,1,0,4
634,"12-007",143.4,-12.15,1,0,4
635,"12-007",143.41,-12.15,1,0,4
636,"12-007",143.42,-12.15,1,0,4
637,"12-003a",143.44,-12.15,1,0,4
638,"12-003a",143.46,-12.15,1,0,4
639,"12-003a",143.47,-12.15,1,0,4
640,"12-003a",143.48,-12.15,1,0,4
641,"12-003a",143.49,-12.15,1,0,4
642,"12-003a",143.5,-12.15,1,0,3
643,"12-003a",143.51,-12.15,1,0,3
644,"12-003a",143.52,-12.15,1,0,3
645,"12-003a",143.53,-12.15,1,0,3
646,"12-003a",143.54,-12.15,1,0,3
647,"12-003a",143.55,-12.15,1,0,3
648,"12-003a",143.56,-12.15,1,0,3
649,"12-003a",143.57,-12.15,1,0,3
650,"12-003a",143.58,-12.15,1,0,3
651,"12-003a",143.59,-12.15,1,0,3
652,"12-003a",143.6,-12.15,1,0,3
653,"12-003a",143.61,-12.15,1,0,3
654,"12-003a",143.62,-12.15,1,0,3
655,"12-003a",143.63,-12.15,1,0,3
656,"12-003a",143.64,-12.15,1,0,3
657,"12-030",143.67,-12.15,1,0,3
658,"12-030",143.68,-12.15,1,0,3
659,"12-030",143.69,-12.15,1,0,3
660,"12-030",143.7,-12.15,1,0,3
661,"12-030",143.71,-12.15,1,0,3
662,"12-030",143.72,-12.15,1,0,2
663,"12-030",143.73,-12.15,1,0,2
664,"12-043b",143.81,-12.15,1,0,2
665,"12-007",143.37,-12.16,1,0,4
666,"12-007",143.38,-12.16,1,0,4
667,"12-007",143.39,-12.16,1,0,4
668,"12-007",143.4,-12.16,1,0,4
669,"12-007",143.41,-12.16,1,0,4
670,"12-007",143.42,-12.16,1,0,4
671,"12-007",143.43,-12.16,1,0,4
672,"12-007",143.44,-12.16,1,0,4
673,"12-003a",143.49,-12.16,1,0,3
674,"12-003a",143.5,-12.16,1,0,3
675,"12-003a",143.51,-12.16,1,0,3
676,"12-003a",143.52,-12.16,1,0,3
677,"12-003a",143.53,-12.16,1,0,3
678,"12-003a",143.54,-12.16,1,0,3
679,"12-003a",143.55,-12.16,1,0,3
680,"12-003a",143.56,-12.16,1,0,3
681,"12-003a",143.57,-12.16,1,0,3
682,"12-003a",143.58,-12.16,1,0,3
683,"12-003a",143.59,-12.16,1,0,3
684,"12-003a",143.6,-12.16,1,0,3
685,"12-003a",143.61,-12.16,1,0,3
686,"12-003a",143.62,-12.16,1,0,3
687,"12-003a",143.63,-12.16,1,0,3
688,"12-003a",143.64,-12.16,1,0,3
689,"12-003a",143.65,-12.16,1,0,3
690,"12-030",143.67,-12.16,1,0,3
691,"12-030",143.68,-12.16,1,0,3
692,"12-030",143.69,-12.16,1,0,3
693,"12-030",143.7,-12.16,1,0,3
694,"12-030",143.71,-12.16,1,0,3
695,"12-030",143.72,-12.16,1,0,3
696,"12-030",143.73,-12.16,1,0,2
697,"12-030",143.74,-12.16,1,0,2
698,"12-030",143.75,-12.16,1,0,2
699,"12-045",143.79,-12.16,1,0,2
700,"12-043b",143.81,-12.16,1,0,2
701,"12-007",143.39,-12.17,1,0,4
702,"12-007",143.4,-12.17,1,0,4
703,"12-007",143.41,-12.17,1,0,4
704,"12-007",143.42,-12.17,1,0,4
705,"12-007",143.43,-12.17,1,0,4
706,"12-007",143.44,-12.17,1,0,4
707,"12-007",143.45,-12.17,1,0,4
708,"12-007",143.46,-12.17,1,0,4
709,"12-007",143.47,-12.17,1,0,4
710,"12-003a",143.54,-12.17,1,0,3
711,"12-003a",143.55,-12.17,1,0,3
712,"12-003a",143.56,-12.17,1,0,3
713,"12-003a",143.57,-12.17,1,0,3
714,"12-003a",143.58,-12.17,1,0,3
715,"12-003a",143.59,-12.17,1,0,3
716,"12-003a",143.6,-12.17,1,0,3
717,"12-003a",143.61,-12.17,1,0,3
718,"12-003a",143.62,-12.17,1,0,3
719,"12-003a",143.63,-12.17,1,0,3
720,"12-003a",143.64,-12.17,1,0,3
721,"12-003a",143.65,-12.17,1,0,3
722,"12-003a",143.66,-12.17,1,0,3
723,"12-030",143.68,-12.17,1,0,3
724,"12-030",143.69,-12.17,1,0,3
725,"12-030",143.7,-12.17,1,0,3
726,"12-030",143.71,-12.17,1,0,3
727,"12-030",143.72,-12.17,1,0,3
728,"12-030",143.73,-12.17,1,0,2
729,"12-003a",143.59,-12.18,1,0,3
730,"12-003a",143.6,-12.18,1,0,3
731,"12-003a",143.61,-12.18,1,0,3
732,"12-003a",143.62,-12.18,1,0,3
733,"12-003a",143.63,-12.18,1,0,3
734,"12-003a",143.64,-12.18,1,0,3
735,"12-003a",143.65,-12.18,1,0,3
736,"12-030",143.67,-12.18,1,0,3
737,"12-030",143.68,-12.18,1,0,3
738,"12-030",143.69,-12.18,1,0,3
739,"12-030",143.7,-12.18,1,0,3
740,"12-030",143.71,-12.18,1,0,3
741,"12-030",143.72,-12.18,1,0,3
742,"12-030",143.73,-12.18,1,0,2
743,"12-030",143.74,-12.18,1,0,2
744,"12-030",143.75,-12.18,1,0,2
745,"12-030",143.76,-12.18,1,0,2
746,"12-008",143.11,-12.19,1,0,4
747,"12-003a",143.61,-12.19,1,0,3
748,"12-003a",143.62,-12.19,1,0,3
749,"12-003a",143.63,-12.19,1,0,3
750,"12-003a",143.64,-12.19,1,0,3
751,"12-003a",143.65,-12.19,1,0,3
752,"12-030",143.67,-12.19,1,0,3
753,"12-030",143.68,-12.19,1,0,3
754,"12-030",143.69,-12.19,1,0,3
755,"12-030",143.7,-12.19,1,0,3
756,"12-030",143.71,-12.19,1,0,3
757,"12-030",143.72,-12.19,1,0,3
758,"12-030",143.73,-12.19,1,0,2
759,"12-030",143.74,-12.19,1,0,2
760,"12-030",143.75,-12.19,1,0,2
761,"12-030",143.76,-12.19,1,0,2
762,"12-003a",143.63,-12.2,1,0,3
763,"12-003a",143.64,-12.2,1,0,3
764,"12-003a",143.65,-12.2,1,0,3
765,"12-030",143.68,-12.2,1,0,3
766,"12-030",143.69,-12.2,1,0,3
767,"12-030",143.7,-12.2,1,0,3
768,"12-030",143.71,-12.2,1,0,3
769,"12-030",143.72,-12.2,1,0,3
770,"12-030",143.73,-12.2,1,0,3
771,"12-030",143.74,-12.2,1,0,2
772,"12-030",143.75,-12.2,1,0,2
773,"12-049",143.81,-12.2,1,0,2
774,"12-016c",143.52,-12.21,1,0,3
775,"12-016c",143.53,-12.21,1,0,3
776,"12-016c",143.54,-12.21,1,0,3
777,"12-030",143.67,-12.21,1,0,3
778,"12-030",143.68,-12.21,1,0,3
779,"12-030",143.69,-12.21,1,0,3
780,"12-030",143.7,-12.21,1,0,3
781,"12-030",143.71,-12.21,1,0,3
782,"12-030",143.72,-12.21,1,0,3
783,"12-030",143.73,-12.21,1,0,3
784,"12-030",143.74,-12.21,1,0,2
785,"12-030",143.75,-12.21,1,0,2
786,"12-030",143.76,-12.21,1,0,2
787,"12-051",143.79,-12.21,1,0,2
788,"12-049",143.81,-12.21,1,0,3
789,"12-056",143.94,-12.21,0,0,3
790,"12-010",143.27,-12.22,1,0,4
791,"12-010",143.28,-12.22,1,0,4
792,"12-016c",143.49,-12.22,1,0,3
793,"12-016c",143.51,-12.22,1,0,3
794,"12-016c",143.52,-12.22,1,0,3
795,"12-016c",143.53,-12.22,1,0,3
796,"12-016c",143.54,-12.22,1,0,3
797,"12-016c",143.55,-12.22,1,0,3
798,"12-030",143.66,-12.22,1,0,3
799,"12-030",143.67,-12.22,1,0,3
800,"12-030",143.68,-12.22,1,0,3
801,"12-030",143.69,-12.22,1,0,3
802,"12-030",143.7,-12.22,1,0,3
803,"12-030",143.71,-12.22,1,0,3
804,"12-030",143.72,-12.22,1,0,3
805,"12-030",143.73,-12.22,1,0,3
806,"12-030",143.74,-12.22,1,0,3
807,"12-030",143.75,-12.22,1,0,2
808,"12-030",143.76,-12.22,1,0,2
809,"12-030",143.77,-12.22,1,0,2
810,"12-009",143.13,-12.23,1,0,4
811,"12-009",143.14,-12.23,1,0,4
812,"12-010",143.28,-12.23,1,0,4
813,"12-010",143.29,-12.23,1,0,4
814,"12-010",143.3,-12.23,1,0,4
815,"12-016c",143.42,-12.23,1,0,4
816,"12-016c",143.43,-12.23,1,0,4
817,"12-016c",143.44,-12.23,1,0,4
818,"12-016c",143.45,-12.23,1,0,4
819,"12-016c",143.46,-12.23,1,0,4
820,"12-016c",143.47,-12.23,1,0,4
821,"12-016c",143.48,-12.23,1,0,3
822,"12-016c",143.49,-12.23,1,0,3
823,"12-016c",143.5,-12.23,1,0,3
824,"12-016c",143.51,-12.23,1,0,3
825,"12-016c",143.52,-12.23,1,0,3
826,"12-016c",143.53,-12.23,1,0,3
827,"12-016c",143.54,-12.23,1,0,3
828,"12-016c",143.55,-12.23,1,0,3
829,"12-016c",143.56,-12.23,1,0,3
830,"12-030",143.65,-12.23,1,0,3
831,"12-030",143.66,-12.23,1,0,3
832,"12-030",143.67,-12.23,1,0,3
833,"12-030",143.68,-12.23,1,0,3
834,"12-030",143.69,-12.23,1,0,3
835,"12-030",143.7,-12.23,1,0,3
836,"12-030",143.71,-12.23,1,0,3
837,"12-030",143.72,-12.23,1,0,3
838,"12-030",143.73,-12.23,1,0,3
839,"12-030",143.74,-12.23,1,0,3
840,"12-030",143.75,-12.23,1,0,3
841,"12-030",143.76,-12.23,1,0,2
842,"12-030",143.77,-12.23,1,0,2
843,"12-030",143.78,-12.23,1,0,2
844,"12-056",143.93,-12.23,0,0,3
845,"12-009",143.13,-12.24,1,0,4
846,"12-011",143.2,-12.24,1,0,4
847,"12-011",143.21,-12.24,1,0,4
848,"12-013",143.27,-12.24,1,0,4
849,"12-010",143.29,-12.24,1,0,4
850,"12-010",143.3,-12.24,1,0,4
851,"12-016a",143.4,-12.24,1,0,4
852,"12-016a",143.41,-12.24,1,0,4
853,"12-016a",143.42,-12.24,1,0,4
854,"12-016c",143.43,-12.24,1,0,4
855,"12-016c",143.44,-12.24,1,0,4
856,"12-016c",143.45,-12.24,1,0,4
857,"12-016c",143.46,-12.24,1,0,4
858,"12-016c",143.47,-12.24,1,0,4
859,"12-016c",143.48,-12.24,1,0,4
860,"12-016c",143.49,-12.24,1,0,3
861,"12-016c",143.5,-12.24,1,0,3
862,"12-016c",143.51,-12.24,1,0,3
863,"12-016c",143.52,-12.24,1,0,3
864,"12-016c",143.53,-12.24,1,0,3
865,"12-016c",143.54,-12.24,1,0,3
866,"12-016c",143.55,-12.24,1,0,3
867,"12-016c",143.56,-12.24,1,0,3
868,"12-016c",143.57,-12.24,1,0,3
869,"12-016c",143.58,-12.24,1,0,3
870,"12-030",143.67,-12.24,1,0,3
871,"12-030",143.68,-12.24,1,0,3
872,"12-030",143.69,-12.24,1,0,3
873,"12-030",143.7,-12.24,1,0,3
874,"12-030",143.71,-12.24,1,0,3
875,"12-030",143.72,-12.24,1,0,3
876,"12-030",143.73,-12.24,1,0,3
877,"12-030",143.74,-12.24,1,0,3
878,"12-030",143.75,-12.24,1,0,3
879,"12-030",143.76,-12.24,1,0,3
880,"12-030",143.77,-12.24,1,0,3
881,"12-030",143.78,-12.24,1,0,3
882,"12-030",143.79,-12.24,1,0,3
883,"12-056",143.92,-12.24,0,0,4
884,"12-012",143.23,-12.25,1,0,4
885,"12-012",143.24,-12.25,1,0,4
886,"12-013",143.28,-12.25,1,0,4
887,"12-016a",143.32,-12.25,1,0,4
888,"12-016a",143.33,-12.25,1,0,4
889,"12-016a",143.34,-12.25,1,0,4
890,"12-016a",143.35,-12.25,1,0,4
891,"12-016a",143.36,-12.25,1,0,4
892,"12-016a",143.37,-12.25,1,0,4
893,"12-016a",143.38,-12.25,1,0,4
894,"12-016a",143.39,-12.25,1,0,4
895,"12-016a",143.4,-12.25,1,0,4
896,"12-016a",143.41,-12.25,1,0,4
897,"12-016a",143.42,-12.25,1,0,4
898,"12-016a",143.43,-12.25,1,0,4
899,"12-016c",143.44,-12.25,1,0,4
900,"12-016c",143.45,-12.25,1,0,4
901,"12-016c",143.46,-12.25,1,0,4
902,"12-016c",143.47,-12.25,1,0,4
903,"12-016c",143.48,-12.25,1,0,4
904,"12-016c",143.49,-12.25,1,0,3
905,"12-016c",143.5,-12.25,1,0,3
906,"12-016c",143.51,-12.25,1,0,3
907,"12-016c",143.52,-12.25,1,0,3
908,"12-016c",143.53,-12.25,1,0,3
909,"12-016c",143.54,-12.25,1,0,3
910,"12-016c",143.55,-12.25,1,0,3
911,"12-016c",143.56,-12.25,1,0,3
912,"12-016c",143.57,-12.25,1,0,3
913,"12-016c",143.58,-12.25,1,0,3
914,"12-016c",143.59,-12.25,1,0,3
915,"12-016c",143.6,-12.25,1,0,3
916,"12-016c",143.61,-12.25,1,0,3
917,"12-030",143.67,-12.25,1,0,3
918,"12-030",143.68,-12.25,1,0,3
919,"12-030",143.69,-12.25,1,0,3
920,"12-030",143.7,-12.25,1,0,3
921,"12-030",143.71,-12.25,1,0,3
922,"12-030",143.72,-12.25,1,0,3
923,"12-030",143.73,-12.25,1,0,3
924,"12-030",143.74,-12.25,1,0,3
925,"12-030",143.75,-12.25,1,0,3
926,"12-030",143.76,-12.25,1,0,3
927,"12-030",143.77,-12.25,1,0,3
928,"12-030",143.78,-12.25,1,0,3
929,"12-030",143.79,-12.25,1,0,3
930,"12-030",143.8,-12.25,1,0,3
931,"12-056",143.93,-12.25,0,0,3
932,"12-016a",143.33,-12.26,1,0,4
933,"12-016a",143.34,-12.26,1,0,4
934,"12-016a",143.35,-12.26,1,0,4
935,"12-016a",143.36,-12.26,1,0,4
936,"12-016a",143.37,-12.26,1,0,4
937,"12-016a",143.38,-12.26,1,0,4
938,"12-016a",143.39,-12.26,1,0,4
939,"12-016a",143.4,-12.26,1,0,4
940,"12-016a",143.41,-12.26,1,0,4
941,"12-016a",143.42,-12.26,1,0,4
942,"12-016a",143.43,-12.26,1,0,4
943,"12-016a",143.44,-12.26,1,0,4
944,"12-016c",143.45,-12.26,1,0,4
945,"12-016c",143.46,-12.26,1,0,4
946,"12-016c",143.47,-12.26,1,0,4
947,"12-016c",143.48,-12.26,1,0,4
948,"12-016c",143.49,-12.26,1,0,3
949,"12-016c",143.5,-12.26,1,0,3
950,"12-016c",143.51,-12.26,1,0,3
951,"12-016c",143.52,-12.26,1,0,3
952,"12-016c",143.53,-12.26,1,0,3
953,"12-016c",143.54,-12.26,1,0,3
954,"12-016c",143.55,-12.26,1,0,3
955,"12-016c",143.56,-12.26,1,0,3
956,"12-016c",143.57,-12.26,1,0,3
957,"12-016c",143.58,-12.26,1,0,3
958,"12-016c",143.59,-12.26,1,0,3
959,"12-016c",143.6,-12.26,1,0,3
960,"12-016c",143.61,-12.26,1,0,3
961,"12-030",143.67,-12.26,1,0,3
962,"12-030",143.68,-12.26,1,0,3
963,"12-030",143.69,-12.26,1,0,3
964,"12-030",143.7,-12.26,1,0,3
965,"12-030",143.71,-12.26,1,0,3
966,"12-030",143.72,-12.26,1,0,3
967,"12-030",143.73,-12.26,1,0,3
968,"12-030",143.74,-12.26,1,0,3
969,"12-030",143.75,-12.26,1,0,3
970,"12-030",143.76,-12.26,1,0,3
971,"12-030",143.77,-12.26,1,0,3
972,"12-030",143.78,-12.26,1,0,3
973,"12-030",143.79,-12.26,1,0,3
974,"12-030",143.8,-12.26,1,0,3
975,"12-030",143.81,-12.26,1,0,3
976,"12-056",143.93,-12.26,0,0,3
977,"12-056",143.94,-12.26,0,0,3
978,"12-014",143.3,-12.27,1,0,4
979,"12-016a",143.33,-12.27,1,0,4
980,"12-016a",143.34,-12.27,1,0,4
981,"12-016a",143.35,-12.27,1,0,4
982,"12-016a",143.36,-12.27,1,0,4
983,"12-016a",143.37,-12.27,1,0,4
984,"12-016a",143.38,-12.27,1,0,4
985,"12-016a",143.39,-12.27,1,0,4
986,"12-016a",143.4,-12.27,1,0,4
987,"12-016a",143.41,-12.27,1,0,4
988,"12-016a",143.42,-12.27,1,0,4
989,"12-016a",143.43,-12.27,1,0,4
990,"12-016a",143.44,-12.27,1,0,4
991,"12-016a",143.45,-12.27,1,0,4
992,"12-016c",143.46,-12.27,1,0,4
993,"12-016c",143.47,-12.27,1,0,4
994,"12-016c",143.48,-12.27,1,0,4
995,"12-016c",143.49,-12.27,1,0,4
996,"12-016c",143.5,-12.27,1,0,3
997,"12-016c",143.51,-12.27,1,0,3
998,"12-016c",143.52,-12.27,1,0,3
999,"12-016c",143.53,-12.27,1,0,3
1000,"12-016c",143.54,-12.27,1,0,3
1001,"12-030",143.67,-12.27,1,0,3
1002,"12-030",143.68,-12.27,1,0,3
1003,"12-030",143.69,-12.27,1,0,3
1004,"12-030",143.7,-12.27,1,0,3
1005,"12-030",143.71,-12.27,1,0,3
1006,"12-030",143.72,-12.27,1,0,3
1007,"12-030",143.73,-12.27,1,0,3
1008,"12-030",143.74,-12.27,1,0,3
1009,"12-030",143.75,-12.27,1,0,3
1010,"12-030",143.76,-12.27,1,0,3
1011,"12-030",143.77,-12.27,1,0,3
1012,"12-030",143.78,-12.27,1,0,3
1013,"12-030",143.79,-12.27,1,0,3
1014,"12-030",143.8,-12.27,1,0,3
1015,"12-030",143.81,-12.27,1,0,3
1016,"12-030",143.82,-12.27,0,0,3
1017,"12-056",143.93,-12.27,0,0,3
1018,"12-016a",143.33,-12.28,1,0,4
1019,"12-016a",143.34,-12.28,1,0,4
1020,"12-016a",143.35,-12.28,1,0,4
1021,"12-016a",143.36,-12.28,1,0,4
1022,"12-016a",143.37,-12.28,1,0,4
1023,"12-016a",143.38,-12.28,1,0,4
1024,"12-016a",143.39,-12.28,1,0,4
1025,"12-016a",143.4,-12.28,1,0,4
1026,"12-016a",143.41,-12.28,1,0,4
1027,"12-016a",143.42,-12.28,1,0,4
1028,"12-016a",143.43,-12.28,1,0,4
1029,"12-016a",143.44,-12.28,1,0,4
1030,"12-016a",143.45,-12.28,1,0,4
1031,"12-016a",143.46,-12.28,1,0,4
1032,"12-016a",143.47,-12.28,1,0,4
1033,"12-016c",143.48,-12.28,1,0,4
1034,"12-016c",143.49,-12.28,1,0,4
1035,"12-057",143.64,-12.28,1,0,3
1036,"12-030",143.68,-12.28,1,0,3
1037,"12-030",143.69,-12.28,1,0,3
1038,"12-030",143.7,-12.28,1,0,3
1039,"12-030",143.71,-12.28,1,0,3
1040,"12-030",143.72,-12.28,1,0,3
1041,"12-030",143.73,-12.28,1,0,3
1042,"12-030",143.74,-12.28,1,0,3
1043,"12-030",143.75,-12.28,1,0,3
1044,"12-030",143.76,-12.28,1,0,3
1045,"12-030",143.77,-12.28,1,0,3
1046,"12-030",143.78,-12.28,1,0,3
1047,"12-030",143.79,-12.28,1,0,3
1048,"12-030",143.8,-12.28,1,0,3
1049,"12-030",143.81,-12.28,1,0,3
1050,"12-030",143.82,-12.28,0,0,3
1051,"12-030",143.83,-12.28,0,0,3
1052,"12-056",143.91,-12.28,0,0,3
1053,"12-056",143.92,-12.28,0,0,3
1054,"12-016a",143.34,-12.29,1,0,4
1055,"12-016a",143.35,-12.29,1,0,4
1056,"12-016a",143.36,-12.29,1,0,4
1057,"12-016a",143.37,-12.29,1,0,4
1058,"12-016a",143.38,-12.29,1,0,4
1059,"12-016a",143.39,-12.29,1,0,4
1060,"12-016a",143.42,-12.29,1,0,4
1061,"12-016a",143.43,-12.29,1,0,4
1062,"12-016a",143.44,-12.29,1,0,4
1063,"12-016a",143.45,-12.29,1,0,4
1064,"12-016a",143.46,-12.29,1,0,4
1065,"12-016a",143.47,-12.29,1,0,4
1066,"12-016a",143.48,-12.29,1,0,4
1067,"12-016a",143.53,-12.29,1,0,3
1068,"12-016a",143.54,-12.29,1,0,3
1069,"12-057",143.64,-12.29,1,0,3
1070,"12-030",143.68,-12.29,1,0,3
1071,"12-030",143.69,-12.29,1,0,3
1072,"12-030",143.7,-12.29,1,0,3
1073,"12-030",143.71,-12.29,1,0,3
1074,"12-030",143.72,-12.29,1,0,3
1075,"12-030",143.73,-12.29,1,0,3
1076,"12-030",143.74,-12.29,1,0,3
1077,"12-030",143.75,-12.29,1,0,3
1078,"12-030",143.76,-12.29,1,0,3
1079,"12-030",143.77,-12.29,1,0,3
1080,"12-030",143.78,-12.29,1,0,3
1081,"12-030",143.79,-12.29,1,0,3
1082,"12-030",143.8,-12.29,1,0,3
1083,"12-030",143.81,-12.29,1,0,3
1084,"12-030",143.82,-12.29,0,0,3
1085,"12-030",143.83,-12.29,0,0,3
1086,"12-056",143.9,-12.29,0,0,3
1087,"12-016a",143.34,-12.3,1,0,4
1088,"12-016a",143.35,-12.3,1,0,4
1089,"12-016a",143.36,-12.3,1,0,4
1090,"12-016a",143.37,-12.3,1,0,4
1091,"12-016a",143.38,-12.3,1,0,4
1092,"12-016a",143.39,-12.3,1,0,4
1093,"12-016b",143.4,-12.3,1,0,4
1094,"12-016a",143.41,-12.3,1,0,4
1095,"12-016a",143.42,-12.3,1,0,4
1096,"12-016a",143.43,-12.3,1,0,4
1097,"12-016a",143.44,-12.3,1,0,4
1098,"12-016a",143.45,-12.3,1,0,4
1099,"12-016a",143.46,-12.3,1,0,4
1100,"12-016a",143.47,-12.3,1,0,4
1101,"12-016a",143.48,-12.3,1,0,4
1102,"12-016a",143.52,-12.3,1,0,3
1103,"12-016a",143.53,-12.3,1,0,3
1104,"12-016a",143.54,-12.3,1,0,3
1105,"12-016a",143.55,-12.3,1,0,3
1106,"12-057",143.64,-12.3,1,0,3
1107,"12-057",143.65,-12.3,1,0,3
1108,"12-030",143.67,-12.3,1,0,3
1109,"12-030",143.68,-12.3,1,0,3
1110,"12-030",143.69,-12.3,1,0,3
1111,"12-030",143.7,-12.3,1,0,3
1112,"12-030",143.71,-12.3,1,0,3
1113,"12-030",143.72,-12.3,1,0,3
1114,"12-030",143.73,-12.3,1,0,3
1115,"12-030",143.74,-12.3,1,0,3
1116,"12-030",143.75,-12.3,1,0,3
1117,"12-030",143.76,-12.3,1,0,3
1118,"12-030",143.77,-12.3,1,0,3
1119,"12-030",143.78,-12.3,1,0,3
1120,"12-030",143.79,-12.3,1,0,3
1121,"12-030",143.8,-12.3,1,0,3
1122,"12-030",143.81,-12.3,1,0,3
1123,"12-030",143.82,-12.3,0,0,3
1124,"12-030",143.83,-12.3,0,0,3
1125,"12-016a",143.35,-12.31,1,0,4
1126,"12-016a",143.36,-12.31,1,0,4
1127,"12-016a",143.37,-12.31,1,0,4
1128,"12-016a",143.38,-12.31,1,0,4
1129,"12-016a",143.39,-12.31,1,0,4
1130,"12-016a",143.4,-12.31,1,0,4
1131,"12-016a",143.41,-12.31,1,0,4
1132,"12-016a",143.42,-12.31,1,0,4
1133,"12-016a",143.43,-12.31,1,0,4
1134,"12-016a",143.44,-12.31,1,0,4
1135,"12-016a",143.45,-12.31,1,0,4
1136,"12-016a",143.46,-12.31,1,0,4
1137,"12-016a",143.47,-12.31,1,0,4
1138,"12-016a",143.48,-12.31,1,0,4
1139,"12-016a",143.49,-12.31,1,0,4
1140,"12-016a",143.5,-12.31,1,0,4
1141,"12-016a",143.51,-12.31,1,0,3
1142,"12-016a",143.52,-12.31,1,0,3
1143,"12-016a",143.53,-12.31,1,0,3
1144,"12-016a",143.54,-12.31,1,0,3
1145,"12-016a",143.55,-12.31,1,0,3
1146,"12-016a",143.56,-12.31,1,0,3
1147,"12-057",143.64,-12.31,1,0,3
1148,"12-057",143.65,-12.31,1,0,3
1149,"12-030",143.67,-12.31,1,0,3
1150,"12-030",143.68,-12.31,1,0,3
1151,"12-030",143.69,-12.31,1,0,3
1152,"12-030",143.7,-12.31,1,0,3
1153,"12-030",143.71,-12.31,1,0,3
1154,"12-030",143.72,-12.31,1,0,3
1155,"12-030",143.73,-12.31,1,0,3
1156,"12-030",143.74,-12.31,1,0,3
1157,"12-030",143.75,-12.31,1,0,3
1158,"12-030",143.76,-12.31,1,0,3
1159,"12-030",143.77,-12.31,1,0,3
1160,"12-030",143.78,-12.31,1,0,3
1161,"12-030",143.79,-12.31,1,0,3
1162,"12-030",143.8,-12.31,1,0,3
1163,"12-056",143.86,-12.31,0,0,3
1164,"12-056",143.87,-12.31,0,0,3
1165,"12-056",143.88,-12.31,0,0,3
1166,"12-016a",143.36,-12.32,1,0,4
1167,"12-016a",143.37,-12.32,1,0,4
1168,"12-016a",143.38,-12.32,1,0,4
1169,"12-016a",143.39,-12.32,1,0,4
1170,"12-016a",143.4,-12.32,1,0,4
1171,"12-016a",143.41,-12.32,1,0,4
1172,"12-016a",143.42,-12.32,1,0,4
1173,"12-016a",143.43,-12.32,1,0,4
1174,"12-016a",143.44,-12.32,1,0,4
1175,"12-016a",143.45,-12.32,1,0,4
1176,"12-016a",143.46,-12.32,1,0,4
1177,"12-016a",143.47,-12.32,1,0,4
1178,"12-016a",143.48,-12.32,1,0,4
1179,"12-016a",143.49,-12.32,1,0,4
1180,"12-016a",143.5,-12.32,1,0,4
1181,"12-016a",143.51,-12.32,1,0,3
1182,"12-016a",143.52,-12.32,1,0,3
1183,"12-016a",143.53,-12.32,1,0,3
1184,"12-016a",143.54,-12.32,1,0,3
1185,"12-016a",143.55,-12.32,1,0,3
1186,"12-016a",143.56,-12.32,1,0,3
1187,"12-016a",143.57,-12.32,1,0,3
1188,"12-057",143.63,-12.32,1,0,3
1189,"12-057",143.64,-12.32,1,0,3
1190,"12-057",143.65,-12.32,1,0,3
1191,"12-030",143.67,-12.32,1,0,3
1192,"12-030",143.68,-12.32,1,0,3
1193,"12-030",143.69,-12.32,1,0,3
1194,"12-030",143.7,-12.32,1,0,3
1195,"12-030",143.71,-12.32,1,0,3
1196,"12-030",143.72,-12.32,1,0,3
1197,"12-030",143.73,-12.32,1,0,3
1198,"12-030",143.74,-12.32,1,0,3
1199,"12-030",143.75,-12.32,1,0,3
1200,"12-030",143.76,-12.32,1,0,3
1201,"12-030",143.77,-12.32,1,0,3
1202,"12-056",143.86,-12.32,0,0,3
1203,"12-056",143.87,-12.32,0,0,3
1204,"12-016a",143.37,-12.33,1,0,4
1205,"12-016a",143.38,-12.33,1,0,4
1206,"12-016a",143.39,-12.33,1,0,4
1207,"12-016a",143.4,-12.33,1,0,4
1208,"12-016a",143.41,-12.33,1,0,4
1209,"12-016a",143.42,-12.33,1,0,4
1210,"12-016a",143.43,-12.33,1,0,4
1211,"12-016a",143.44,-12.33,1,0,4
1212,"12-016a",143.45,-12.33,1,0,4
1213,"12-016a",143.46,-12.33,1,0,4
1214,"12-016a",143.47,-12.33,1,0,4
1215,"12-016a",143.48,-12.33,1,0,4
1216,"12-016a",143.49,-12.33,1,0,4
1217,"12-016a",143.5,-12.33,1,0,4
1218,"12-016a",143.51,-12.33,1,0,3
1219,"12-016a",143.52,-12.33,1,0,3
1220,"12-016a",143.53,-12.33,1,0,3
1221,"12-016a",143.54,-12.33,1,0,3
1222,"12-016a",143.55,-12.33,1,0,3
1223,"12-057",143.62,-12.33,1,0,3
1224,"12-057",143.63,-12.33,1,0,3
1225,"12-057",143.64,-12.33,1,0,3
1226,"12-057",143.65,-12.33,1,0,3
1227,"12-030",143.67,-12.33,1,0,3
1228,"12-030",143.68,-12.33,1,0,3
1229,"12-030",143.69,-12.33,1,0,3
1230,"12-030",143.7,-12.33,1,0,3
1231,"12-030",143.71,-12.33,1,0,3
1232,"12-030",143.72,-12.33,1,0,3
1233,"12-030",143.73,-12.33,1,0,3
1234,"12-030",143.74,-12.33,1,0,3
1235,"12-030",143.75,-12.33,1,0,3
