"PIXEL_ID","lon","lat","REEF_ID","REEF_NAME","Hs4MW_1985","Hs4MW_1986","Hs4MW_1987","Hs4MW_1988","Hs4MW_1989","Hs4MW_1990","Hs4MW_1991","Hs4MW_1992","Hs4MW_1993","Hs4MW_1994","Hs4MW_1995","Hs4MW_1996","Hs4MW_1997","Hs4MW_1998","Hs4MW_1999","Hs4MW_2000","Hs4MW_2001","Hs4MW_2002","Hs4MW_2003","Hs4MW_2004","Hs4MW_2005","Hs4MW_2006","Hs4MW_2007","Hs4MW_2008","Hs4MW_2009","Hs4MW_2010","Hs4MW_2011","Hs4MW_2012","Hs4MW_2013","Hs4MW_2014","Hs4MW_2015","Hs4MW_2016","Hs4MW_2017"
6153,146.38,-17.49,"17-024","Peart Reef (17-024)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,1,0,7,0,9,0,0,0,NA
6154,146.39,-17.49,"17-024","Peart Reef (17-024)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,1,0,7,0,9,0,0,0,NA
6155,146.4,-17.49,"17-024","Peart Reef (17-024)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6156,146.41,-17.49,"17-024","Peart Reef (17-024)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6157,146.45,-17.49,"17-023","Cayley Reef (17-023)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6158,146.4,-17.5,"17-024","Peart Reef (17-024)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6159,146.41,-17.5,"17-024","Peart Reef (17-024)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6160,146.52,-17.5,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6161,146.54,-17.5,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6162,146.55,-17.5,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6163,146.56,-17.5,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6164,146.37,-17.51,"17-034","Feather Reef (17-034)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,1,0,7,0,9,0,0,0,NA
6165,146.5,-17.51,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6166,146.51,-17.51,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6167,146.52,-17.51,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6168,146.53,-17.51,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6169,146.54,-17.51,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6170,146.55,-17.51,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6171,146.56,-17.51,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6172,146.39,-17.52,"17-034","Feather Reef (17-034)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,1,0,7,0,9,0,0,0,NA
6173,146.49,-17.52,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6174,146.5,-17.52,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6175,146.51,-17.52,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6176,146.52,-17.52,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6177,146.53,-17.52,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6178,146.54,-17.52,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6179,146.55,-17.52,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6180,146.56,-17.52,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6181,146.36,-17.53,"17-034","Feather Reef (17-034)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,1,0,7,0,9,0,0,0,NA
6182,146.37,-17.53,"17-034","Feather Reef (17-034)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,1,0,7,0,9,0,0,0,NA
6183,146.4,-17.53,"17-034","Feather Reef (17-034)",0,7,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6184,146.47,-17.53,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6185,146.48,-17.53,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6186,146.49,-17.53,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6187,146.5,-17.53,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6188,146.51,-17.53,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6189,146.52,-17.53,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6190,146.53,-17.53,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6191,146.54,-17.53,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6192,146.55,-17.53,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6193,146.36,-17.54,"17-034","Feather Reef (17-034)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,1,0,7,0,9,0,0,0,NA
6194,146.37,-17.54,"17-034","Feather Reef (17-034)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,1,0,7,0,9,0,0,0,NA
6195,146.49,-17.54,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6196,146.5,-17.54,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6197,146.51,-17.54,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6198,146.52,-17.54,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6199,146.53,-17.54,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,7,0,9,0,0,0,NA
6200,146.36,-17.55,"17-034","Feather Reef (17-034)",0,7,0,0,0,0,52,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,7,0,9,0,0,0,NA
6201,146.37,-17.55,"17-034","Feather Reef (17-034)",0,7,0,0,0,0,52,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,7,0,9,0,0,0,NA
6202,146.49,-17.55,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6203,146.5,-17.55,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6204,146.51,-17.55,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6205,146.52,-17.55,"17-035","Nathan Reef (17-035)",0,8,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6206,146.68,-17.56,"17-073","U/N Reef (17-073)",0,9,0,0,0,0,66,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,1,0,7,0,10,0,0,0,NA
6207,146.58,-17.57,"17-057","Gilbey Reef (17-057)",0,9,0,0,0,0,64,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,0,10,0,0,0,NA
6208,146.59,-17.57,"17-057","Gilbey Reef (17-057)",0,9,0,0,0,0,64,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,0,10,0,0,0,NA
6209,146.68,-17.57,"17-073","U/N Reef (17-073)",0,9,0,0,0,0,66,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,1,0,7,0,10,0,0,0,NA
6210,146.45,-17.58,"17-037","Hall-Thompson Reef (17-037)",0,7,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6211,146.46,-17.58,"17-037","Hall-Thompson Reef (17-037)",0,7,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6212,146.47,-17.58,"17-037","Hall-Thompson Reef (17-037)",0,7,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6213,146.56,-17.58,"17-057","Gilbey Reef (17-057)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,10,0,0,0,NA
6214,146.57,-17.58,"17-057","Gilbey Reef (17-057)",0,8,0,0,0,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,10,0,0,0,NA
6215,146.58,-17.58,"17-057","Gilbey Reef (17-057)",0,9,0,0,0,0,64,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,0,10,0,0,0,NA
6216,146.45,-17.59,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6217,146.48,-17.59,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6218,146.44,-17.6,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6219,146.45,-17.6,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6220,146.46,-17.6,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6221,146.47,-17.6,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6222,146.48,-17.6,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6223,146.49,-17.6,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,10,0,0,0,NA
6224,146.42,-17.61,"17-038","Surprise Shoal (17-038)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6225,146.44,-17.61,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6226,146.45,-17.61,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6227,146.46,-17.61,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6228,146.47,-17.61,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6229,146.48,-17.61,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6230,146.49,-17.61,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,10,0,0,0,NA
6231,146.43,-17.62,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6232,146.44,-17.62,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6233,146.45,-17.62,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6234,146.46,-17.62,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6235,146.47,-17.62,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6236,146.48,-17.62,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6237,146.49,-17.62,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,10,0,0,0,NA
6238,146.5,-17.62,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,10,0,0,0,NA
6239,146.41,-17.63,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,8,0,0,0,NA
6240,146.42,-17.63,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6241,146.43,-17.63,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6242,146.44,-17.63,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6243,146.45,-17.63,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,10,0,0,0,NA
6244,146.46,-17.63,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,10,0,0,0,NA
6245,146.47,-17.63,"17-037","Hall-Thompson Reef (17-037)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,10,0,0,0,NA
6246,146.48,-17.63,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,10,0,0,0,NA
6247,146.49,-17.63,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6248,146.5,-17.63,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6249,146.52,-17.63,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6250,146.47,-17.64,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,10,0,0,0,NA
6251,146.48,-17.64,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,10,0,0,0,NA
6252,146.49,-17.64,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6253,146.46,-17.65,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,10,0,0,0,NA
6254,146.47,-17.65,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,10,0,0,0,NA
6255,146.48,-17.65,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,10,0,0,0,NA
6256,146.5,-17.65,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6257,146.38,-17.66,"17-041","Goudge Bank (17-041)",0,7,0,0,0,0,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,7,0,9,0,0,0,NA
6258,146.46,-17.66,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6259,146.47,-17.66,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6260,146.48,-17.66,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6261,146.49,-17.66,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6262,146.42,-17.67,"17-042","Adelaide Reef (17-042)",0,7,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6263,146.43,-17.67,"17-042","Adelaide Reef (17-042)",0,7,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6264,146.44,-17.67,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6265,146.45,-17.67,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6266,146.46,-17.67,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6267,146.47,-17.67,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6268,146.48,-17.67,"17-042","Adelaide Reef (17-042)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6269,146.56,-17.67,"17-059a","Potter Reef (No 1) (17-059a)",0,8,0,0,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,NA
6270,146.72,-17.67,"17-058","Armistice Reef (17-058)",0,9,0,0,0,0,68,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,10,0,0,0,NA
6271,146.42,-17.68,"17-042","Adelaide Reef (17-042)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6272,146.43,-17.68,"17-042","Adelaide Reef (17-042)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6273,146.44,-17.68,"17-042","Adelaide Reef (17-042)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6274,146.45,-17.68,"17-042","Adelaide Reef (17-042)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6275,146.46,-17.68,"17-042","Adelaide Reef (17-042)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6276,146.47,-17.68,"17-042","Adelaide Reef (17-042)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6277,146.54,-17.68,"17-059a","Potter Reef (No 1) (17-059a)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,6,0,9,0,0,0,NA
6278,146.55,-17.68,"17-059a","Potter Reef (No 1) (17-059a)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,6,0,9,0,0,0,NA
6279,146.56,-17.68,"17-059a","Potter Reef (No 1) (17-059a)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,6,0,9,0,0,0,NA
6280,146.54,-17.69,"17-059a","Potter Reef (No 1) (17-059a)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,6,0,9,0,0,0,NA
6281,146.57,-17.69,"17-059c","Potter Reef (No 3) (17-059c)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,6,0,9,0,0,0,NA
6282,146.39,-17.7,"17-044","Ellison Reef (17-044)",0,7,0,0,0,0,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,7,0,9,0,0,0,NA
6283,146.4,-17.7,"17-044","Ellison Reef (17-044)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6284,146.53,-17.7,"17-059a","Potter Reef (No 1) (17-059a)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,6,0,9,0,0,0,NA
6285,146.56,-17.7,"17-059a","Potter Reef (No 1) (17-059a)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,6,0,9,0,0,0,NA
6286,146.57,-17.7,"17-059c","Potter Reef (No 3) (17-059c)",0,8,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,6,0,9,0,0,0,NA
6287,146.38,-17.71,"17-044","Ellison Reef (17-044)",0,7,0,0,0,0,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,7,0,9,0,0,0,NA
6288,146.39,-17.71,"17-044","Ellison Reef (17-044)",0,7,0,0,0,0,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,7,0,9,0,0,0,NA
6289,146.4,-17.71,"17-044","Ellison Reef (17-044)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
6290,146.41,-17.71,"17-044","Ellison Reef (17-044)",0,7,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,7,0,9,0,0,0,NA
