"PIXEL_ID","REEF_ID","REEF_NAME","LONG","LAT","COTS_1985","COTS_1986","COTS_1987","COTS_1988","COTS_1989","COTS_1990","COTS_1991","COTS_1992","COTS_1993","COTS_1994","COTS_1995","COTS_1996","COTS_1997","COTS_1998","COTS_1999","COTS_2000","COTS_2001","COTS_2002","COTS_2003","COTS_2004","COTS_2005","COTS_2006","COTS_2007","COTS_2008","COTS_2009","COTS_2010","COTS_2011","COTS_2012","COTS_2013","COTS_2014","COTS_2015","COTS_2016","COTS_2017"
4758,"15-078","Osterlund Reef (15-078)",145.58,-15.6,5e-04,2e-04,0.0031,0.0036,3e-04,2e-04,0.0097,0.0261,0.0314,0.0756,0.2368,0.2479,0.1428,0.7656,0.0702,0.1839,0.0198,0.0044,0.0044,0.0056,0.0023,0.0019,9e-04,0.0043,0.0071,0.044,0.0147,0.5297,0.2278,1.3204,0.3631,0,NA
4759,"15-082","Emily Reef (15-082)",145.59,-15.6,5e-04,2e-04,0.003,0.0035,3e-04,2e-04,0.0088,0.0255,0.0328,0.0695,0.2296,0.2448,0.134,0.7308,0.0676,0.1829,0.0238,0.0042,0.0038,0.007,0.0021,0.002,8e-04,0.0045,0.0064,0.0451,0.0142,0.5192,0.2272,1.3736,0.3619,0,NA
4760,"15-082","Emily Reef (15-082)",145.6,-15.6,5e-04,2e-04,0.0029,0.0033,3e-04,2e-04,0.0079,0.0251,0.0341,0.0633,0.2219,0.2413,0.1261,0.6956,0.0649,0.1819,0.0279,0.0039,0.0032,0.0084,0.0019,0.0021,8e-04,0.0044,0.0057,0.0461,0.0137,0.509,0.2267,1.4303,0.3606,0,NA
4761,"15-082","Emily Reef (15-082)",145.61,-15.6,5e-04,2e-04,0.0028,0.0032,3e-04,2e-04,0.0069,0.0249,0.0357,0.0575,0.2144,0.2374,0.1193,0.6611,0.0622,0.1809,0.0318,0.0036,0.0026,0.0097,0.0017,0.002,8e-04,0.0041,0.005,0.0471,0.0132,0.4994,0.2261,1.4875,0.359,0,NA
4762,"15-082","Emily Reef (15-082)",145.62,-15.6,5e-04,2e-04,0.0027,0.003,3e-04,2e-04,0.006,0.0249,0.0375,0.0521,0.2063,0.2306,0.1134,0.6256,0.0593,0.1803,0.0357,0.0033,0.0021,0.0109,0.0015,0.0019,7e-04,0.0037,0.0043,0.0479,0.0126,0.4908,0.2151,1.5371,0.3483,0,0
4763,"15-082","Emily Reef (15-082)",145.63,-15.6,5e-04,2e-04,0.0026,0.0029,2e-04,2e-04,0.0053,0.0251,0.0395,0.0479,0.1996,0.226,0.1087,0.5945,0.0565,0.1792,0.0386,0.0031,0.0018,0.0121,0.0013,0.0017,7e-04,0.0033,0.0037,0.0486,0.0121,0.4866,0.2145,1.5755,0.3465,0,0
4764,"15-082","Emily Reef (15-082)",145.64,-15.6,5e-04,2e-04,0.0025,0.0027,2e-04,2e-04,0.0048,0.0254,0.0418,0.045,0.1934,0.2212,0.1047,0.5656,0.0538,0.178,0.0405,0.0028,0.0015,0.0132,0.0012,0.0016,7e-04,0.003,0.0034,0.0492,0.0115,0.4887,0.2138,1.587,0.3444,0,0
4765,"15-082","Emily Reef (15-082)",145.65,-15.6,5e-04,2e-04,0.0024,0.0026,2e-04,2e-04,0.0046,0.0259,0.0443,0.0436,0.1878,0.2161,0.1009,0.5392,0.0511,0.1768,0.0412,0.0025,0.0014,0.0142,0.001,0.0016,6e-04,0.0029,0.0033,0.0498,0.011,0.501,0.2131,1.5576,0.3422,0,0
4766,"15-079","U/N Reef (15-079)",145.77,-15.6,5e-04,2e-04,8e-04,3e-04,1e-04,1e-04,0.0022,0.028,0.0301,0.0142,0.177,0.1576,0.02,0.3592,0.0255,0.1642,0.0052,0.001,7e-04,0.0146,5e-04,0.003,1e-04,0.0101,0.0097,0.0549,0.0063,0.7677,0.2014,0.1684,0.3057,0,0
4767,"15-080","Ribbon No 1 Reef (15-080)",145.8,-15.6,5e-04,2e-04,6e-04,0,1e-04,1e-04,2e-04,0.0271,0.0182,0.0012,0.1837,0.152,0.0019,0.3336,0.0191,0.1644,4e-04,9e-04,1e-04,0.013,7e-04,0.0037,0,0.0113,0.0102,0.0564,0.0056,0.7022,0.1978,0.0127,0.2949,0,0
4768,"15-080","Ribbon No 1 Reef (15-080)",145.81,-15.6,5e-04,2e-04,5e-04,1e-04,1e-04,1e-04,4e-04,0.0269,0.0163,0.0027,0.1794,0.1474,0.004,0.3282,0.0189,0.1661,8e-04,0.001,1e-04,0.0126,4e-04,0.0039,0,0.0108,0.0103,0.0578,0.0054,0.685,0.1966,0.0261,0.2913,0,0
4769,"15-086","Cairns Reef (15-086)",145.47,-15.61,5e-04,3e-04,0.0039,0.0048,4e-04,3e-04,0.0143,0.0286,0.0227,0.1183,0.2489,0.2627,0.2475,0.8976,0.0918,0.1922,0.0062,0.0057,0.0101,0.0017,0.0042,0.001,0.0012,0.0031,0.0105,0.0301,0.0156,0.633,0.2318,1.0165,0.3686,0,NA
4770,"15-081","Rosser Reef (15-081)",145.51,-15.61,5e-04,3e-04,0.0037,0.0045,4e-04,2e-04,0.0133,0.0302,0.0255,0.1085,0.2751,0.2576,0.2087,0.8875,0.0858,0.1896,5e-04,0.0053,0.0086,1e-04,0.0035,1e-04,0.001,2e-04,0.0099,0.0351,0.0164,0.6027,0.2311,1.0682,0.37,0,NA
4771,"15-081","Rosser Reef (15-081)",145.52,-15.61,5e-04,2e-04,0.0037,0.0044,4e-04,2e-04,0.013,0.0302,0.0262,0.1053,0.2756,0.2531,0.1985,0.8877,0.0834,0.1889,3e-04,0.0052,0.0081,1e-04,0.0033,0,0.001,1e-04,0.0096,0.0365,0.0164,0.5946,0.2309,1.0865,0.37,0,NA
4772,"15-082","Emily Reef (15-082)",145.6,-15.61,5e-04,2e-04,0.003,0.0036,3e-04,2e-04,0.0082,0.0255,0.0353,0.0671,0.2252,0.2286,0.1243,0.6908,0.0644,0.182,0.0259,0.0036,0.0036,0.0076,0.0018,0.002,7e-04,0.0046,0.0061,0.0463,0.0137,0.5329,0.2173,1.337,0.3552,0,0
4773,"15-082","Emily Reef (15-082)",145.61,-15.61,5e-04,2e-04,0.0029,0.0035,3e-04,2e-04,0.0075,0.0252,0.0371,0.0621,0.2179,0.2244,0.1177,0.6562,0.0616,0.1809,0.0292,0.0034,0.0031,0.0088,0.0016,0.002,7e-04,0.0045,0.0055,0.0471,0.0131,0.5291,0.2167,1.3737,0.3536,0,0
4774,"15-082","Emily Reef (15-082)",145.62,-15.61,6e-04,2e-04,0.0028,0.0033,2e-04,2e-04,0.0068,0.0251,0.0392,0.0576,0.2111,0.2199,0.1118,0.6232,0.0587,0.1797,0.0321,0.0031,0.0026,0.01,0.0014,0.002,7e-04,0.0042,0.005,0.0479,0.0125,0.5282,0.2162,1.4018,0.3518,0,0
4775,"15-082","Emily Reef (15-082)",145.63,-15.61,6e-04,2e-04,0.0027,0.0032,2e-04,2e-04,0.0062,0.0252,0.0415,0.0539,0.2047,0.2151,0.1066,0.5922,0.0558,0.1784,0.0344,0.0028,0.0023,0.011,0.0012,0.0019,7e-04,0.004,0.0045,0.0487,0.012,0.5321,0.2155,1.4141,0.3499,0,0
4776,"15-082","Emily Reef (15-082)",145.64,-15.61,6e-04,2e-04,0.0026,0.003,2e-04,2e-04,0.0058,0.0254,0.0442,0.0513,0.1989,0.21,0.1017,0.5636,0.0529,0.1771,0.0358,0.0025,0.0021,0.012,0.001,0.0018,6e-04,0.0038,0.0043,0.0493,0.0114,0.5436,0.2148,1.4012,0.3478,0,0
4777,"15-082","Emily Reef (15-082)",145.65,-15.61,5e-04,2e-04,0.0025,0.0028,2e-04,2e-04,0.0057,0.0257,0.0473,0.0498,0.1936,0.2046,0.0966,0.5372,0.0501,0.1757,0.0363,0.0022,0.002,0.0128,9e-04,0.0018,6e-04,0.0038,0.0042,0.0499,0.0108,0.5661,0.2141,1.3542,0.3455,0,0
4778,"15-082","Emily Reef (15-082)",145.66,-15.61,5e-04,2e-04,0.0024,0.0026,2e-04,2e-04,0.0058,0.026,0.0508,0.0493,0.189,0.199,0.0908,0.5132,0.0475,0.1743,0.0357,0.0019,0.002,0.0135,7e-04,0.0017,5e-04,0.0039,0.0043,0.0504,0.0103,0.6029,0.2133,1.2688,0.343,0,0
4779,"15-080","Ribbon No 1 Reef (15-080)",145.81,-15.61,6e-04,3e-04,7e-04,0,1e-04,1e-04,2e-04,0.025,0.0129,0.0017,0.1802,0.1333,0.0025,0.32,0.0145,0.1611,5e-04,7e-04,0,0.0117,4e-04,0.0036,0,0.0107,0.01,0.0579,0.0053,0.7096,0.1895,0.0162,0.2845,0,0
4780,"15-086","Cairns Reef (15-086)",145.48,-15.62,5e-04,3e-04,0.004,0.005,4e-04,2e-04,0.0138,0.0291,0.0241,0.1166,0.2603,0.2573,0.229,0.8808,0.0907,0.192,0.0046,0.0055,0.0099,0.0012,0.0038,7e-04,0.0011,0.0022,0.0103,0.0325,0.0158,0.6267,0.2326,1.0119,0.3723,0,NA
4781,"15-081","Rosser Reef (15-081)",145.52,-15.62,5e-04,2e-04,0.0038,0.0047,4e-04,2e-04,0.0127,0.0303,0.0268,0.1058,0.276,0.2466,0.1919,0.8883,0.0836,0.189,1e-04,0.005,0.0083,0,0.0031,0,9e-04,0,0.0095,0.0373,0.0164,0.5995,0.2319,1.0639,0.3734,0,NA
4782,"15-081","Rosser Reef (15-081)",145.53,-15.62,5e-04,2e-04,0.0037,0.0046,4e-04,2e-04,0.0123,0.03,0.0278,0.1024,0.2741,0.2444,0.1824,0.8833,0.0817,0.1882,0.0011,0.0048,0.0078,3e-04,0.0029,1e-04,9e-04,4e-04,0.0093,0.0386,0.0163,0.5928,0.2316,1.0817,0.3733,0,NA
4783,"15-082","Emily Reef (15-082)",145.61,-15.62,5e-04,2e-04,0.0031,0.0037,2e-04,2e-04,0.008,0.0253,0.0383,0.0668,0.2214,0.2144,0.1158,0.6504,0.0613,0.1802,0.0267,0.0031,0.0035,0.0081,0.0014,0.0021,7e-04,0.0048,0.006,0.0473,0.013,0.5607,0.2178,1.267,0.3573,0,0
4784,"15-082","Emily Reef (15-082)",145.62,-15.62,6e-04,2e-04,0.003,0.0036,2e-04,2e-04,0.0074,0.0252,0.0406,0.0628,0.2149,0.2097,0.1096,0.6177,0.0583,0.1789,0.029,0.0028,0.0032,0.0091,0.0013,0.002,7e-04,0.0047,0.0056,0.048,0.0124,0.5666,0.2172,1.2754,0.3555,0,0
4785,"15-082","Emily Reef (15-082)",145.63,-15.62,6e-04,2e-04,0.0029,0.0034,2e-04,2e-04,0.007,0.0251,0.0433,0.0596,0.2089,0.2046,0.1037,0.587,0.0553,0.1775,0.0307,0.0026,0.0029,0.0101,0.0011,0.002,6e-04,0.0046,0.0052,0.0487,0.0118,0.5785,0.2166,1.2677,0.3535,0,0
4786,"15-082","Emily Reef (15-082)",145.65,-15.62,6e-04,2e-04,0.0027,0.0031,2e-04,1e-04,0.0065,0.0253,0.05,0.0555,0.1984,0.1935,0.0917,0.5325,0.0493,0.1745,0.0321,0.0019,0.0025,0.0117,8e-04,0.0018,6e-04,0.0046,0.005,0.05,0.0107,0.6316,0.2151,1.1801,0.3488,0,0
4787,"15-082","Emily Reef (15-082)",145.66,-15.62,5e-04,2e-04,0.0026,0.0029,1e-04,1e-04,0.0066,0.0255,0.0541,0.0546,0.1941,0.1877,0.0848,0.5086,0.0466,0.1729,0.0317,0.0016,0.0025,0.0123,6e-04,0.0018,5e-04,0.0047,0.0051,0.0505,0.0101,0.6784,0.2143,1.0944,0.3463,0,0
4788,"15-086","Cairns Reef (15-086)",145.47,-15.63,5e-04,3e-04,0.0041,0.0052,4e-04,2e-04,0.0137,0.0286,0.0241,0.119,0.2531,0.2515,0.2287,0.8713,0.0917,0.1931,0.0065,0.0054,0.0104,0.0018,0.0036,0.001,0.001,0.0031,0.0101,0.0328,0.0154,0.6338,0.2336,0.9882,0.3748,0,NA
4789,"15-086","Cairns Reef (15-086)",145.48,-15.63,5e-04,3e-04,0.0041,0.0052,4e-04,2e-04,0.0134,0.029,0.0246,0.1169,0.2603,0.2493,0.2205,0.8717,0.0904,0.1924,0.005,0.0053,0.01,0.0013,0.0035,8e-04,0.001,0.0023,0.01,0.0338,0.0157,0.6279,0.2335,0.9962,0.3755,0,NA
4790,"15-086","Cairns Reef (15-086)",145.49,-15.63,5e-04,3e-04,0.004,0.0052,4e-04,2e-04,0.0132,0.0294,0.0254,0.1147,0.2668,0.2471,0.212,0.8749,0.089,0.1916,0.0034,0.0051,0.0097,9e-04,0.0033,5e-04,0.001,0.0015,0.0099,0.0348,0.016,0.622,0.2334,1.0053,0.3761,0,NA
4791,"15-086","Cairns Reef (15-086)",145.5,-15.63,5e-04,3e-04,0.004,0.0051,4e-04,2e-04,0.013,0.0298,0.026,0.1122,0.2713,0.2448,0.2034,0.8795,0.0875,0.1908,0.002,0.005,0.0093,5e-04,0.0032,3e-04,0.001,8e-04,0.0098,0.0359,0.0162,0.6161,0.2332,1.0157,0.3766,0,NA
4792,"15-083","Gill Patches (15-083)",145.51,-15.63,5e-04,2e-04,0.0039,0.0051,4e-04,2e-04,0.0127,0.03,0.0267,0.1095,0.2738,0.2424,0.1946,0.8833,0.0858,0.19,0.0011,0.0049,0.0089,3e-04,0.003,1e-04,9e-04,4e-04,0.0096,0.037,0.0163,0.6103,0.2331,1.0273,0.3769,0,NA
4793,"15-082","Emily Reef (15-082)",145.64,-15.63,5e-04,2e-04,0.0029,0.0035,2e-04,1e-04,0.0073,0.0248,0.048,0.0624,0.207,0.1888,0.0941,0.5509,0.0519,0.1749,0.0286,0.0021,0.0032,0.0101,9e-04,0.0019,6e-04,0.0052,0.0057,0.0495,0.011,0.6506,0.217,1.1029,0.3549,0,0
4794,"15-082","Emily Reef (15-082)",145.66,-15.63,5e-04,2e-04,0.0027,0.0031,1e-04,1e-04,0.0071,0.0248,0.0567,0.0593,0.1995,0.1768,0.0794,0.5039,0.046,0.1732,0.0284,0.0014,0.003,0.0112,5e-04,0.0017,5e-04,0.0054,0.0057,0.0506,0.0099,0.7452,0.2154,0.96,0.3497,0,0
4795,"15-085","Lena Reef (15-085)",145.81,-15.63,0,1e-04,0.0011,1e-04,0,0,0.001,0.0211,0.0051,0.0082,0.1699,0.1022,0.0058,0.3057,0.0056,0.1544,0.0023,2e-04,2e-04,0.01,3e-04,0.0029,0,0.0103,0.009,0.0561,0.005,0.75,0.1904,0.0425,0.2867,0,0
4796,"15-057","Bee Reef (15-057)",145.43,-15.64,6e-04,3e-04,0.0044,0.0056,4e-04,3e-04,0.014,0.0276,0.0235,0.127,0.2287,0.2637,0.2503,0.871,0.0981,0.1998,0.0107,0.0057,0.0119,0.0031,0.0039,0.0019,0.0011,0.005,0.0105,0.032,0.0137,0.6609,0.2345,0.9629,0.3735,0,NA
4797,"15-086","Cairns Reef (15-086)",145.45,-15.64,5e-04,3e-04,0.0043,0.0055,4e-04,2e-04,0.0137,0.0279,0.0241,0.1238,0.2411,0.2547,0.2367,0.8614,0.0953,0.1982,0.009,0.0054,0.0113,0.0026,0.0037,0.0016,0.0011,0.0045,0.0103,0.033,0.0145,0.6505,0.2345,0.9712,0.3759,0,NA
4798,"15-086","Cairns Reef (15-086)",145.46,-15.64,5e-04,3e-04,0.0043,0.0055,4e-04,2e-04,0.0135,0.0281,0.0245,0.1221,0.2474,0.2521,0.2294,0.8588,0.0942,0.1974,0.0081,0.0053,0.011,0.0023,0.0035,0.0013,0.001,0.004,0.0102,0.0337,0.0149,0.6451,0.2345,0.9762,0.377,0,NA
4799,"15-086","Cairns Reef (15-086)",145.47,-15.64,5e-04,3e-04,0.0042,0.0055,4e-04,2e-04,0.0133,0.0284,0.025,0.1202,0.2537,0.2494,0.2218,0.8585,0.093,0.1966,0.007,0.0052,0.0107,0.0019,0.0034,0.0011,0.001,0.0033,0.0101,0.0345,0.0152,0.6397,0.2345,0.9819,0.378,0,NA
4800,"15-086","Cairns Reef (15-086)",145.48,-15.64,5e-04,3e-04,0.0042,0.0055,4e-04,2e-04,0.0131,0.0288,0.0255,0.1182,0.2597,0.2468,0.214,0.8608,0.0917,0.1957,0.0058,0.0051,0.0103,0.0015,0.0033,9e-04,0.001,0.0026,0.01,0.0354,0.0156,0.6342,0.2344,0.9883,0.3788,0,NA
4801,"15-086","Cairns Reef (15-086)",145.49,-15.64,5e-04,3e-04,0.0041,0.0055,4e-04,2e-04,0.0129,0.0291,0.0261,0.116,0.2647,0.2442,0.2059,0.8649,0.0903,0.1947,0.0045,0.005,0.0099,0.0012,0.0031,6e-04,0.001,0.0019,0.0098,0.0363,0.0158,0.6289,0.2344,0.9956,0.3795,0,NA
4802,"15-086","Cairns Reef (15-086)",145.5,-15.64,5e-04,3e-04,0.0041,0.0054,4e-04,2e-04,0.0126,0.0294,0.0267,0.1136,0.2685,0.2415,0.1977,0.8695,0.0887,0.1938,0.0034,0.0049,0.0095,8e-04,0.003,5e-04,9e-04,0.0014,0.0097,0.0373,0.016,0.6236,0.2342,1.0038,0.3801,0,NA
4803,"15-086","Cairns Reef (15-086)",145.51,-15.64,5e-04,2e-04,0.004,0.0054,4e-04,2e-04,0.0123,0.0296,0.0272,0.1103,0.2705,0.2359,0.1884,0.872,0.0864,0.19,0.0027,0.0047,0.009,7e-04,0.0028,4e-04,9e-04,0.001,0.0094,0.0379,0.0161,0.6143,0.2341,1.0057,0.3805,0,NA
4804,"15-084","Irene Reef (15-084)",145.71,-15.64,6e-04,3e-04,0.002,0.002,0,1e-04,0.0069,0.0228,0.0874,0.0529,0.1843,0.1288,0.0396,0.4029,0.0377,0.1583,0.0186,1e-04,0.0018,0.0114,0,1e-04,3e-04,0.0071,0.0074,0.0538,0.0074,1.1072,0.2041,0.574,0.3296,0,0
4805,"15-084","Irene Reef (15-084)",145.72,-15.64,6e-04,3e-04,0.0018,0.0017,0,1e-04,0.0066,0.0224,0.0879,0.0495,0.183,0.1225,0.0388,0.3883,0.0376,0.1561,0.0167,1e-04,0.0017,0.0114,0,1e-04,3e-04,0.0074,0.0077,0.0542,0.007,1.1127,0.203,0.5679,0.3258,0,0
4806,"15-084","Irene Reef (15-084)",145.73,-15.64,0,1e-04,0.0018,0.0014,0,0,0.006,0.0219,0.0827,0.0442,0.1711,0.1108,0.0388,0.3765,0.0368,0.1554,0.0147,1e-04,0.0015,0.0112,0,2e-04,0,0.0077,0.0076,0.053,0.0067,1.094,0.2018,0.5482,0.3218,0,0
4807,"15-085","Lena Reef (15-085)",145.8,-15.64,0,1e-04,0.0012,0,0,0,0.0016,0.0191,0.0014,0.0136,0.1723,0.091,0.0022,0.3056,0.0014,0.1497,0.0038,0,4e-04,0.0096,3e-04,0.0025,0,0.0101,0.0088,0.0569,0.005,0.8001,0.1924,0.017,0.2921,0,0
4808,"15-085","Lena Reef (15-085)",145.81,-15.64,0,1e-04,0.0012,1e-04,0,0,0.0017,0.0191,0.0023,0.0144,0.1729,0.0913,0.0037,0.298,0.0024,0.1503,0.0038,1e-04,4e-04,0.0093,3e-04,0.0028,0,0.0103,0.0089,0.0573,0.0048,0.7682,0.1909,0.0273,0.2877,0,0
4809,"15-086","Cairns Reef (15-086)",145.45,-15.65,6e-04,3e-04,0.0039,0.0058,4e-04,2e-04,0.0134,0.0277,0.0229,0.123,0.2397,0.246,0.227,0.8426,0.0969,0.2007,0.0097,0.0053,0.0066,0.0028,0.0029,0.0017,0.001,0.0043,0.0102,0.0348,0.0142,0.6539,0.2355,0.9607,0.379,0,NA
4810,"15-086","Cairns Reef (15-086)",145.46,-15.65,6e-04,3e-04,0.0038,0.0058,4e-04,2e-04,0.0132,0.0279,0.0233,0.1213,0.2454,0.2431,0.2201,0.8419,0.0958,0.1997,0.0089,0.0052,0.0064,0.0025,0.0028,0.0015,0.001,0.0039,0.0101,0.0354,0.0146,0.6489,0.2355,0.9647,0.3802,0,NA
4811,"15-086","Cairns Reef (15-086)",145.47,-15.65,6e-04,3e-04,0.0038,0.0058,4e-04,2e-04,0.013,0.0281,0.0237,0.1195,0.251,0.2402,0.2129,0.843,0.0945,0.1987,0.008,0.0051,0.0062,0.0022,0.0026,0.0012,0.001,0.0034,0.01,0.0362,0.015,0.6439,0.2355,0.9693,0.3813,0,NA
4812,"15-086","Cairns Reef (15-086)",145.48,-15.65,6e-04,3e-04,0.0038,0.0058,4e-04,2e-04,0.0128,0.0284,0.0242,0.1176,0.2563,0.2373,0.2055,0.8459,0.0932,0.1977,0.007,0.0049,0.006,0.0018,0.0025,0.001,9e-04,0.0028,0.0098,0.037,0.0153,0.6389,0.2354,0.9744,0.3822,0,NA
4813,"15-086","Cairns Reef (15-086)",145.49,-15.65,5e-04,3e-04,0.0037,0.0058,4e-04,2e-04,0.0126,0.0287,0.0248,0.1155,0.2608,0.2344,0.1979,0.8499,0.0918,0.1966,0.006,0.0048,0.0058,0.0015,0.0024,9e-04,9e-04,0.0023,0.0097,0.0379,0.0155,0.6341,0.2354,0.9801,0.3831,0,NA
4814,"15-086","Cairns Reef (15-086)",145.5,-15.65,5e-04,3e-04,0.0037,0.0058,4e-04,2e-04,0.0123,0.0289,0.0254,0.1132,0.2641,0.2314,0.1902,0.8536,0.0902,0.1955,0.0051,0.0047,0.0056,0.0013,0.0023,7e-04,9e-04,0.0019,0.0095,0.0388,0.0157,0.6295,0.2352,0.9865,0.3837,0,NA
4815,"15-086","Cairns Reef (15-086)",145.51,-15.65,5e-04,3e-04,0.0037,0.0058,3e-04,2e-04,0.0121,0.029,0.0261,0.1107,0.266,0.2283,0.1824,0.8552,0.0885,0.1944,0.0047,0.0045,0.0054,0.0012,0.0022,6e-04,9e-04,0.0016,0.0093,0.0398,0.0158,0.6253,0.2351,0.9934,0.3842,0,NA
4816,"15-086","Cairns Reef (15-086)",145.52,-15.65,5e-04,2e-04,0.0036,0.0057,3e-04,2e-04,0.0118,0.029,0.0269,0.1075,0.2661,0.2224,0.1739,0.8517,0.0862,0.1936,0.0051,0.0044,0.0051,0.0012,0.002,6e-04,8e-04,0.0016,0.0091,0.0408,0.0158,0.6172,0.2245,0.994,0.3763,0,0
4817,"15-086","Cairns Reef (15-086)",145.53,-15.65,5e-04,2e-04,0.0036,0.0057,3e-04,2e-04,0.0115,0.0288,0.0277,0.1047,0.2648,0.2192,0.1662,0.8431,0.0842,0.1924,0.0059,0.0042,0.0049,0.0014,0.0019,7e-04,8e-04,0.0018,0.0089,0.0418,0.0157,0.6142,0.2244,1.0021,0.3764,0,0
4818,"15-084","Irene Reef (15-084)",145.7,-15.65,0,1e-04,0.0022,0.0025,0,0,0.0072,0.0219,0.085,0.0568,0.1799,0.1196,0.0411,0.4123,0.038,0.1606,0.0192,1e-04,0.002,0.0104,0,2e-04,0,0.0069,0.0069,0.0526,0.0075,1.0921,0.2063,0.5813,0.3365,0,0
4819,"15-084","Irene Reef (15-084)",145.71,-15.65,0,1e-04,0.0021,0.0022,0,0,0.0069,0.0213,0.0898,0.0539,0.1779,0.1128,0.0382,0.3965,0.0377,0.1578,0.0175,0,0.0019,0.0104,0,0,0,0.0072,0.0072,0.0531,0.0071,1.1217,0.2052,0.5715,0.3326,0,0
4820,"15-084","Irene Reef (15-084)",145.72,-15.65,0,1e-04,0.002,0.0018,0,0,0.0065,0.0208,0.0906,0.0506,0.1763,0.1062,0.0378,0.3819,0.0377,0.1551,0.0159,0,0.0018,0.0104,0,0,0,0.0076,0.0074,0.0535,0.0068,1.1259,0.204,0.5709,0.3286,0,0
4821,"15-085","Lena Reef (15-085)",145.8,-15.65,0,1e-04,0.0014,0,0,0,0.0024,0.017,0,0.0207,0.1732,0.0787,0,0.2948,0,0.1436,0.0053,0,6e-04,0.0088,3e-04,0.0024,0,0.01,0.0086,0.057,0.0048,0.8115,0.193,0,0.2932,0,0
4822,"15-086","Cairns Reef (15-086)",145.46,-15.66,6e-04,3e-04,0.0039,0.0061,4e-04,2e-04,0.0129,0.0276,0.0237,0.1218,0.2444,0.2374,0.2125,0.8204,0.0966,0.1997,0.0099,0.005,0.0064,0.0027,0.0025,0.0016,0.001,0.0042,0.0099,0.0367,0.0142,0.6494,0.2365,0.9501,0.3835,0,NA
4823,"15-086","Cairns Reef (15-086)",145.47,-15.66,6e-04,3e-04,0.0039,0.0062,4e-04,2e-04,0.0126,0.0278,0.0242,0.1201,0.249,0.2343,0.2057,0.8222,0.0954,0.1986,0.0091,0.0049,0.0063,0.0024,0.0024,0.0014,9e-04,0.0038,0.0097,0.0374,0.0146,0.6449,0.2365,0.9536,0.3847,0,NA
4824,"15-086","Cairns Reef (15-086)",145.48,-15.66,6e-04,3e-04,0.0039,0.0062,4e-04,2e-04,0.0124,0.028,0.0247,0.1182,0.2534,0.2311,0.1987,0.8252,0.0941,0.1975,0.0083,0.0047,0.0061,0.0022,0.0023,0.0012,9e-04,0.0033,0.0096,0.0381,0.0149,0.6406,0.2364,0.9575,0.3858,0,NA
4825,"15-086","Cairns Reef (15-086)",145.49,-15.66,6e-04,3e-04,0.0039,0.0062,4e-04,2e-04,0.0122,0.0281,0.0252,0.1162,0.257,0.2279,0.1915,0.8285,0.0927,0.1963,0.0076,0.0046,0.0059,0.002,0.0022,0.0011,9e-04,0.0029,0.0095,0.0389,0.0151,0.6365,0.2364,0.9618,0.3867,0,NA
4826,"15-086","Cairns Reef (15-086)",145.5,-15.66,6e-04,3e-04,0.0038,0.0062,3e-04,2e-04,0.0119,0.0283,0.0258,0.1141,0.2598,0.2247,0.1843,0.8309,0.0911,0.1951,0.007,0.0045,0.0057,0.0018,0.0021,0.001,8e-04,0.0026,0.0093,0.0398,0.0153,0.6327,0.2363,0.9665,0.3875,0,NA
4827,"15-086","Cairns Reef (15-086)",145.51,-15.66,5e-04,2e-04,0.0038,0.0061,3e-04,2e-04,0.0117,0.0283,0.0264,0.1111,0.2609,0.2187,0.1762,0.8295,0.089,0.1943,0.0072,0.0043,0.0054,0.0017,0.002,9e-04,8e-04,0.0024,0.0091,0.0407,0.0154,0.6245,0.2258,0.9642,0.38,0,0
4828,"15-086","Cairns Reef (15-086)",145.52,-15.66,5e-04,2e-04,0.0038,0.0061,3e-04,2e-04,0.0114,0.0282,0.0271,0.1087,0.2612,0.2154,0.169,0.8253,0.0872,0.1931,0.0074,0.0042,0.0052,0.0017,0.0019,9e-04,8e-04,0.0023,0.0089,0.0416,0.0154,0.6219,0.2257,0.9696,0.3805,0,0
4829,"15-086","Cairns Reef (15-086)",145.53,-15.66,5e-04,2e-04,0.0037,0.0061,3e-04,2e-04,0.0112,0.028,0.0279,0.1061,0.2601,0.2119,0.1617,0.8155,0.0852,0.1918,0.0082,0.004,0.005,0.002,0.0017,0.001,7e-04,0.0025,0.0087,0.0425,0.0153,0.62,0.2256,0.975,0.3808,0,0
4830,"15-086","Cairns Reef (15-086)",145.54,-15.66,5e-04,2e-04,0.0037,0.006,3e-04,2e-04,0.0109,0.0276,0.0288,0.1034,0.2577,0.2083,0.1545,0.7998,0.0831,0.1905,0.0095,0.0039,0.0047,0.0023,0.0016,0.0011,7e-04,0.0028,0.0086,0.0434,0.0151,0.619,0.2254,0.9801,0.3808,0,0
4831,"15-084","Irene Reef (15-084)",145.7,-15.66,0,1e-04,0.0024,0.0028,0,0,0.0071,0.0205,0.0829,0.0591,0.1819,0.1097,0.0417,0.4004,0.0381,0.1572,0.018,2e-04,0.0022,0.0096,0,3e-04,0,0.0072,0.007,0.0528,0.0072,1.0849,0.2075,0.5786,0.3398,0,0
